	product_x	color	size	material	received_date	shipment_date_required	product_y	customer	quantity
939	PP 03-CONT. LT.2 55g	Nero	55g	PP 03	2023-09-03	2023-09-10	PP 03-LT.1 55g	PLASTICHEMICAL SPA	63.0
940		Nero	55g	PP 03	2023-06-19	2023-06-26	PP 03-LT.5 55g	PLASTICHEMICAL SPA	71.0
941		Nero	55g	PP 03	2023-09-03	2023-09-10	PP 03-LT.1 55g	PLASTICHEMICAL SPA	63.0
942	PP 03-CONT. LT.1 60g	Rosso	60g	PP 03	2023-01-18	2023-02-17	PP 03-LT.5 60g	PLASTICA INDUSTRIALE SRL	79.0
943	PP 03-CONT. LT.1 60g	Rosso	60g	PP 03	2023-01-19	2023-02-18	PP 03-LT.2 60g	CHEMPRODIE SRL	51.0
944	PP 03-CONT. LT.1 60g	Rosso	60g	PP 03	2023-02-22	2023-05-23	PP 03-LT.10 60g	ACETIFICIO ANDREA MILANO SRL	82.0
945	PP 03-CONT. LT.1 60g	Rosso	60g	PP 03	2023-03-15	2023-03-22	PP 03-LT.5 60g	PLASTICHEM SRL	46.0
946	PP 03-CONT. LT.1 60g	Rosso	60g	PP 03	2023-09-12	2023-10-12	PP 03-LT.1 60g	SINTETICPLAST SPA	111.0
947	PP 03-CONT. LT.5 60g	Rosso	60g	PP 03	2023-01-18	2023-02-17	PP 03-LT.5 60g	PLASTICA INDUSTRIALE SRL	79.0
948	PP 03-CONT. LT.5 60g	Rosso	60g	PP 03	2023-01-19	2023-02-18	PP 03-LT.2 60g	CHEMPRODIE SRL	51.0
949	PP 03-CONT. LT.5 60g	Rosso	60g	PP 03	2023-02-22	2023-05-23	PP 03-LT.10 60g	ACETIFICIO ANDREA MILANO SRL	82.0
950	PP 03-CONT. LT.5 60g	Rosso	60g	PP 03	2023-03-15	2023-03-22	PP 03-LT.5 60g	PLASTICHEM SRL	46.0
951	PP 03-CONT. LT.5 60g	Rosso	60g	PP 03	2023-09-12	2023-10-12	PP 03-LT.1 60g	SINTETICPLAST SPA	111.0
952	PP 03-CONT. LT.1 60g	Verde	60g	PP 03	2023-01-01	2023-04-01	PP 03-LT.2 60g	ACETIFICIO ANDREA MILANO SRL	83.0
953	PP 03-CONT. LT.1 60g	Verde	60g	PP 03	2023-02-16	2023-02-23	PP 03-LT.2 60g	CHEMPRODIE SRL	113.0
954	PP 03-CONT. LT.1 60g	Verde	60g	PP 03	2023-03-06	2023-06-04	PP 03-LT.10 60g	INDUSTRIE PLASTICHE SRL	59.0
955	PP 03-CONT. LT.1 60g	Verde	60g	PP 03	2023-05-20	2023-08-18	PP 03-LT.1 60g	PLASTIMANIA SNC	17.0
956	PP 03-CONT. LT.1 60g	Verde	60g	PP 03	2023-05-20	2023-08-18	PP 03-LT.5 60g	INDUSTRIE PLASTICHE SRL	14.0
957	PP 03-CONT. LT.1 60g	Verde	60g	PP 03	2023-09-26	2023-10-26	PP 03-LT.5 60g	PLASTICHEMICAL SPA	44.0
958	PP 03-CONT. LT.1 60g	Bianco	60g	PP 03					
959	PP 03-CONT. LT.10 60g	Bianco	60g	PP 03					
960	PP 03-CONT. LT.2 60g	Bianco	60g	PP 03					
961	PP 03-CONT. LT.1 60g	Blu	60g	PP 03					
962	PP 03-CONT. LT.2 60g	Blu	60g	PP 03					
963	PP 03-CONT. LT.1 65g	Nero	65g	PP 03	2023-01-18	2023-02-17	PP 03-LT.2 65g	CHEMPRODIE SRL	104.0
964	PP 03-CONT. LT.1 65g	Nero	65g	PP 03	2023-01-24	2023-04-24	PP 03-LT.2 65g	AMBROSIO VETRI SOC. COOP.	113.0
965	PP 03-CONT. LT.1 65g	Nero	65g	PP 03	2023-03-02	2023-03-09	PP 03-LT.1 65g	PLASTIMANIA SNC	3.0
966	PP 03-CONT. LT.1 65g	Nero	65g	PP 03	2023-08-25	2023-11-23	PP 03-LT.1 65g	POLIMERI ITALIANI SRL	10.0
967	PP 03-CONT. LT.1 65g	Nero	65g	PP 03	2023-09-10	2023-10-10	PP 03-LT.1 65g	AMBROSIO VETRI SOC. COOP.	93.0
968	PP 03-CONT. LT.1 65g	Nero	65g	PP 03	2023-09-14	2023-10-14	PP 03-LT.10 65g	PLASTIMANIA SNC	23.0
969	PP 03-CONT. LT.1 65g	Nero	65g	PP 03	2023-09-24	2023-12-23	PP 03-LT.2 65g	INDUSTRIE PLASTICHE SRL	3.0
970	PP 03-CONT. LT.2 65g	Nero	65g	PP 03	2023-01-18	2023-02-17	PP 03-LT.2 65g	CHEMPRODIE SRL	104.0
971	PP 03-CONT. LT.2 65g	Nero	65g	PP 03	2023-01-24	2023-04-24	PP 03-LT.2 65g	AMBROSIO VETRI SOC. COOP.	113.0
972	PP 03-CONT. LT.2 65g	Nero	65g	PP 03	2023-03-02	2023-03-09	PP 03-LT.1 65g	PLASTIMANIA SNC	3.0
973	PP 03-CONT. LT.2 65g	Nero	65g	PP 03	2023-08-25	2023-11-23	PP 03-LT.1 65g	POLIMERI ITALIANI SRL	10.0
974	PP 03-CONT. LT.2 65g	Nero	65g	PP 03	2023-09-10	2023-10-10	PP 03-LT.1 65g	AMBROSIO VETRI SOC. COOP.	93.0
975	PP 03-CONT. LT.2 65g	Nero	65g	PP 03	2023-09-14	2023-10-14	PP 03-LT.10 65g	PLASTIMANIA SNC	23.0
976	PP 03-CONT. LT.2 65g	Nero	65g	PP 03	2023-09-24	2023-12-23	PP 03-LT.2 65g	INDUSTRIE PLASTICHE SRL	3.0
977	PP 03-CONT. LT.1 65g	Blu	65g	PP 03					
978	PP 03-CONT. LT.10 65g	Blu	65g	PP 03					
979	PP 03-CONT. LT.1 65g	Rosso	65g	PP 03	2023-05-14	2023-06-13	PP 03-LT.5 65g	PLASTIMANIA SNC	100.0
980	PP 03-CONT. LT.1 65g	Rosso	65g	PP 03	2023-06-12	2023-07-12	PP 03-LT.10 65g	PLASTICHEMICAL SPA	18.0
981	PP 03-CONT. LT.1 65g	Rosso	65g	PP 03	2023-06-12	2023-09-10	PP 03-LT.2 65g	SINTETICPLAST SPA	40.0
982	PP 03-CONT. LT.1 65g	Rosso	65g	PP 03	2023-08-05	2023-08-12	PP 03-LT.10 65g	PLASTICA INDUSTRIALE SRL	77.0
983	PP 03-CONT. LT.1 65g	Rosso	65g	PP 03	2023-08-22	2023-09-21	PP 03-LT.10 65g	PLASTICA INDUSTRIALE SRL	51.0
984	PP 03-CONT. LT.1 65g	Rosso	65g	PP 03	2023-09-09	2023-12-08	PP 03-LT.1 65g	PLASTICHEMICAL SPA	83.0
985	PP 03-CONT. LT.10 65g	Rosso	65g	PP 03	2023-05-14	2023-06-13	PP 03-LT.5 65g	PLASTIMANIA SNC	100.0
986	PP 03-CONT. LT.10 65g	Rosso	65g	PP 03	2023-06-12	2023-07-12	PP 03-LT.10 65g	PLASTICHEMICAL SPA	18.0
987	PP 03-CONT. LT.10 65g	Rosso	65g	PP 03	2023-06-12	2023-09-10	PP 03-LT.2 65g	SINTETICPLAST SPA	40.0
988	PP 03-CONT. LT.10 65g	Rosso	65g	PP 03	2023-08-05	2023-08-12	PP 03-LT.10 65g	PLASTICA INDUSTRIALE SRL	77.0
989	PP 03-CONT. LT.10 65g	Rosso	65g	PP 03	2023-08-22	2023-09-21	PP 03-LT.10 65g	PLASTICA INDUSTRIALE SRL	51.0
990	PP 03-CONT. LT.10 65g	Rosso	65g	PP 03	2023-09-09	2023-12-08	PP 03-LT.1 65g	PLASTICHEMICAL SPA	83.0
991	PP 03-CONT. LT.2 65g	Rosso	65g	PP 03	2023-05-14	2023-06-13	PP 03-LT.5 65g	PLASTIMANIA SNC	100.0
992	PP 03-CONT. LT.2 65g	Rosso	65g	PP 03	2023-06-12	2023-07-12	PP 03-LT.10 65g	PLASTICHEMICAL SPA	18.0
993	PP 03-CONT. LT.2 65g	Rosso	65g	PP 03	2023-06-12	2023-09-10	PP 03-LT.2 65g	SINTETICPLAST SPA	40.0
994	PP 03-CONT. LT.2 65g	Rosso	65g	PP 03	2023-08-05	2023-08-12	PP 03-LT.10 65g	PLASTICA INDUSTRIALE SRL	77.0
995	PP 03-CONT. LT.2 65g	Rosso	65g	PP 03	2023-08-22	2023-09-21	PP 03-LT.10 65g	PLASTICA INDUSTRIALE SRL	51.0
996	PP 03-CONT. LT.2 65g	Rosso	65g	PP 03	2023-09-09	2023-12-08	PP 03-LT.1 65g	PLASTICHEMICAL SPA	83.0
997	PP 03-CONT. LT.1 65g	Verde	65g	PP 03	2023-01-01	2023-01-08	PP 03-LT.5 65g	AMBROSIO VETRI SOC. COOP.	35.0
998	PP 03-CONT. LT.1 65g	Verde	65g	PP 03	2023-01-06	2023-04-06	PP 03-LT.5 65g	INDUSTRIE PLASTICHE SRL	92.0
999	PP 03-CONT. LT.1 65g	Verde	65g	PP 03	2023-02-05	2023-02-12	PP 03-LT.5 65g	ACETIFICIO ANDREA MILANO SRL	1.0
1000	PP 03-CONT. LT.1 65g	Verde	65g	PP 03	2023-02-24	2023-05-25	PP 03-LT.1 65g	PLASTICHEM SRL	117.0
1001	PP 03-CONT. LT.1 65g	Verde	65g	PP 03	2023-02-25	2023-03-04	PP 03-LT.1 65g	ACETIFICIO ANDREA MILANO SRL	14.0
1002	PP 03-CONT. LT.1 65g	Verde	65g	PP 03	2023-03-11	2023-06-09	PP 03-LT.5 65g	CHEMPRODIE SRL	51.0
1003	PP 03-CONT. LT.1 65g	Verde	65g	PP 03	2023-05-07	2023-08-05	PP 03-LT.1 65g	AMBROSIO VETRI SOC. COOP.	116.0
1004	PP 03-CONT. LT.1 65g	Verde	65g	PP 03	2023-06-01	2023-08-30	PP 03-LT.5 65g	PLASTICHEMICAL SPA	63.0
1005	PP 03-CONT. LT.1 65g	Verde	65g	PP 03	2023-08-01	2023-08-31	PP 03-LT.10 65g	CHEMPRODIE SRL	25.0
1006	PP 03-CONT. LT.10 65g	Verde	65g	PP 03	2023-01-01	2023-01-08	PP 03-LT.5 65g	AMBROSIO VETRI SOC. COOP.	35.0
1007	PP 03-CONT. LT.10 65g	Verde	65g	PP 03	2023-01-06	2023-04-06	PP 03-LT.5 65g	INDUSTRIE PLASTICHE SRL	92.0
1008	PP 03-CONT. LT.10 65g	Verde	65g	PP 03	2023-02-05	2023-02-12	PP 03-LT.5 65g	ACETIFICIO ANDREA MILANO SRL	1.0
1009	PP 03-CONT. LT.10 65g	Verde	65g	PP 03	2023-02-24	2023-05-25	PP 03-LT.1 65g	PLASTICHEM SRL	117.0
1010	PP 03-CONT. LT.10 65g	Verde	65g	PP 03	2023-02-25	2023-03-04	PP 03-LT.1 65g	ACETIFICIO ANDREA MILANO SRL	14.0
1011	PP 03-CONT. LT.10 65g	Verde	65g	PP 03	2023-03-11	2023-06-09	PP 03-LT.5 65g	CHEMPRODIE SRL	51.0
1012	PP 03-CONT. LT.10 65g	Verde	65g	PP 03	2023-05-07	2023-08-05	PP 03-LT.1 65g	AMBROSIO VETRI SOC. COOP.	116.0
1013	PP 03-CONT. LT.10 65g	Verde	65g	PP 03	2023-06-01	2023-08-30	PP 03-LT.5 65g	PLASTICHEMICAL SPA	63.0
1014	PP 03-CONT. LT.10 65g	Verde	65g	PP 03	2023-08-01	2023-08-31	PP 03-LT.10 65g	CHEMPRODIE SRL	25.0
1015	PP 03-CONT. LT.2 65g	Verde	65g	PP 03	2023-01-01	2023-01-08	PP 03-LT.5 65g	AMBROSIO VETRI SOC. COOP.	35.0
1016	PP 03-CONT. LT.2 65g	Verde	65g	PP 03	2023-01-06	2023-04-06	PP 03-LT.5 65g	INDUSTRIE PLASTICHE SRL	92.0
1017	PP 03-CONT. LT.2 65g	Verde	65g	PP 03	2023-02-05	2023-02-12	PP 03-LT.5 65g	ACETIFICIO ANDREA MILANO SRL	1.0
1018	PP 03-CONT. LT.2 65g	Verde	65g	PP 03	2023-02-24	2023-05-25	PP 03-LT.1 65g	PLASTICHEM SRL	117.0
1019	PP 03-CONT. LT.2 65g	Verde	65g	PP 03	2023-02-25	2023-03-04	PP 03-LT.1 65g	ACETIFICIO ANDREA MILANO SRL	14.0
1020	PP 03-CONT. LT.2 65g	Verde	65g	PP 03	2023-03-11	2023-06-09	PP 03-LT.5 65g	CHEMPRODIE SRL	51.0
1021	PP 03-CONT. LT.2 65g	Verde	65g	PP 03	2023-05-07	2023-08-05	PP 03-LT.1 65g	AMBROSIO VETRI SOC. COOP.	116.0
1022	PP 03-CONT. LT.2 65g	Verde	65g	PP 03	2023-06-01	2023-08-30	PP 03-LT.5 65g	PLASTICHEMICAL SPA	63.0
1023	PP 03-CONT. LT.2 65g	Verde	65g	PP 03	2023-08-01	2023-08-31	PP 03-LT.10 65g	CHEMPRODIE SRL	25.0
1024	PP 03-CONT. LT.1 70g	Blu	70g						
1025	PP 03-CONT. LT.1 70g	Verde	70g	PP 03	2023-01-19	2023-04-19	PP 03-LT.1 70g	INDUSTRIE PLASTICHE SRL	29.0
1026	PP 03-CONT. LT.1 70g	Verde	70g	PP 03	2023-02-20	2023-02-27	PP 03-LT.1 70g	PLASTICA INDUSTRIALE SRL	107.0
1027	PP 03-CONT. LT.1 70g	Verde	70g	PP 03	2023-04-14	2023-05-14	PP 03-LT.10 70g	PLASTICHEMICAL SPA	74.0
1028	PP 03-CONT. LT.1 70g	Verde	70g	PP 03	2023-04-14	2023-04-21	PP 03-LT.10 70g	ACETIFICIO ANDREA MILANO SRL	112.0
1029	PP 03-CONT. LT.1 70g	Verde	70g	PP 03	2023-06-04	2023-09-02	PP 03-LT.5 70g	INDUSTRIE PLASTICHE SRL	37.0
1030	PP 03-CONT. LT.1 70g	Verde	70g	PP 03	2023-07-11	2023-07-18	PP 03-LT.2 70g	POLIMERI ITALIANI SRL	110.0
1031	PP 03-CONT. LT.1 70g	Verde	70g	PP 03	2023-08-21	2023-11-19	PP 03-LT.10 70g	PLASTICHEM SRL	52.0
1032	PP 03-CONT. LT.1 70g	Verde	70g	PP 03	2023-09-02	2023-12-01	PP 03-LT.5 70g	PLASTICHEM SRL	91.0
1033	PP 03-CONT. LT.10 70g	Verde	70g	PP 03	2023-01-19	2023-04-19	PP 03-LT.1 70g	INDUSTRIE PLASTICHE SRL	29.0
1034	PP 03-CONT. LT.10 70g	Verde	70g	PP 03	2023-02-20	2023-02-27	PP 03-LT.1 70g	PLASTICA INDUSTRIALE SRL	107.0
1035	PP 03-CONT. LT.10 70g	Verde	70g	PP 03	2023-04-14	2023-05-14	PP 03-LT.10 70g	PLASTICHEMICAL SPA	74.0
1036	PP 03-CONT. LT.10 70g	Verde	70g	PP 03	2023-04-14	2023-04-21	PP 03-LT.10 70g	ACETIFICIO ANDREA MILANO SRL	112.0
1037	PP 03-CONT. LT.10 70g	Verde	70g	PP 03	2023-06-04	2023-09-02	PP 03-LT.5 70g	INDUSTRIE PLASTICHE SRL	37.0
1038	PP 03-CONT. LT.10 70g	Verde	70g	PP 03	2023-07-11	2023-07-18	PP 03-LT.2 70g	POLIMERI ITALIANI SRL	110.0
1039	PP 03-CONT. LT.10 70g	Verde	70g	PP 03	2023-08-21	2023-11-19	PP 03-LT.10 70g	PLASTICHEM SRL	52.0
1040	PP 03-CONT. LT.10 70g	Verde	70g	PP 03	2023-09-02	2023-12-01	PP 03-LT.5 70g	PLASTICHEM SRL	91.0
1041	PP 03-CONT. LT.2 70g	Verde	70g	PP 03	2023-01-19	2023-04-19	PP 03-LT.1 70g	INDUSTRIE PLASTICHE SRL	29.0
1042	PP 03-CONT. LT.2 70g	Verde	70g	PP 03	2023-02-20	2023-02-27	PP 03-LT.1 70g	PLASTICA INDUSTRIALE SRL	107.0
1043	PP 03-CONT. LT.2 70g	Verde	70g	PP 03	2023-04-14	2023-05-14	PP 03-LT.10 70g	PLASTICHEMICAL SPA	74.0
1044	PP 03-CONT. LT.2 70g	Verde	70g	PP 03	2023-04-14	2023-04-21	PP 03-LT.10 70g	ACETIFICIO ANDREA MILANO SRL	112.0
1045	PP 03-CONT. LT.2 70g	Verde	70g	PP 03	2023-06-04	2023-09-02	PP 03-LT.5 70g	INDUSTRIE PLASTICHE SRL	37.0
1046	PP 03-CONT. LT.2 70g	Verde	70g	PP 03	2023-07-11	2023-07-18	PP 03-LT.2 70g	POLIMERI ITALIANI SRL	110.0
1047	PP 03-CONT. LT.2 70g	Verde	70g	PP 03	2023-08-21	2023-11-19	PP 03-LT.10 70g	PLASTICHEM SRL	52.0
1048	PP 03-CONT. LT.2 70g	Verde	70g	PP 03	2023-09-02	2023-12-01	PP 03-LT.5 70g	PLASTICHEM SRL	91.0
1049	PP 03-CONT. LT.1 70g	Rosso	70g	PP 03	2023-08-04	2023-11-02	PP 03-LT.2 70g	SINTETICPLAST SPA	92.0
1050	PP 03-CONT. LT.1 70g	Rosso	70g	PP 03	2023-08-12	2023-08-19	PP 03-LT.5 70g	SINTETICPLAST SPA	20.0
1051	PP 03-CONT. LT.1 70g	Rosso	70g	PP 03	2023-08-26	2023-09-25	PP 03-LT.1 70g	INDUSTRIE PLASTICHE SRL	91.0
1052	PP 03-CONT. LT.1 70g	Rosso	70g	PP 03	2023-09-28	2023-12-27	PP 03-LT.2 70g	AMBROSIO VETRI SOC. COOP.	119.0
1053	PP 03-CONT. LT.1 70g	Bianco	70g	PP 03	2023-01-06	2023-01-13	PP 03-LT.10 70g	PLASTICA INDUSTRIALE SRL	50.0
1054	PP 03-CONT. LT.1 70g	Bianco	70g	PP 03	2023-04-21	2023-07-20	PP 03-LT.2 70g	CHEMPRODIE SRL	92.0
1055	PP 03-CONT. LT.1 70g	Bianco	70g	PP 03	2023-05-27	2023-06-26	PP 03-LT.2 70g	POLIMERI ITALIANI SRL	70.0
1056	PP 03-CONT. LT.2 70g	Bianco	70g	PP 03	2023-01-06	2023-01-13	PP 03-LT.10 70g	PLASTICA INDUSTRIALE SRL	50.0
1057	PP 03-CONT. LT.2 70g	Bianco	70g	PP 03	2023-04-21	2023-07-20	PP 03-LT.2 70g	CHEMPRODIE SRL	92.0
1058	PP 03-CONT. LT.2 70g	Bianco	70g	PP 03	2023-05-27	2023-06-26	PP 03-LT.2 70g	POLIMERI ITALIANI SRL	70.0
1059	PP 03-CONT. LT.10 50g	Blu	50g	PP 03					
1060	PP 03-CONT. LT.2 50g	Blu	50g	PP 03					
1061	PP 03-CONT. LT.10 50g	Nero		PP 03					
1062	PP 03-CONT. LT.10 55g	Bianco	55g	PP 03	2023-06-15	2023-06-22	PP 03-LT.10 55g	AMBROSIO VETRI SOC. COOP.	90.0
1063	PP 03-CONT. LT.10 55g	Bianco	55g	PP 03	2023-07-08	2023-07-15	PP 03-LT.2 55g	SINTETICPLAST SPA	20.0
1064	PP 03-CONT. LT.10 55g	Bianco	55g	PP 03	2023-08-05	2023-11-03	PP 03-LT.2 55g	POLIMERI ITALIANI SRL	103.0
1065	PP 03-CONT. LT.5 55g	Bianco	55g	PP 03	2023-06-15	2023-06-22	PP 03-LT.10 55g	AMBROSIO VETRI SOC. COOP.	90.0
1066	PP 03-CONT. LT.5 55g	Bianco	55g	PP 03	2023-07-08	2023-07-15	PP 03-LT.2 55g	SINTETICPLAST SPA	20.0
1067	PP 03-CONT. LT.5 55g	Bianco	55g	PP 03	2023-08-05	2023-11-03	PP 03-LT.2 55g	POLIMERI ITALIANI SRL	103.0
1068	PP 03-CONT. LT.10 55g	Blu	55g	PP 03					
1069	PP 03-CONT. LT.5 55g	Blu	55g	PP 03					
1070	PP 03-CONT. LT.10 55g	Rosso	55g	PP 03	2023-01-12	2023-02-11	PP 03-LT.2 55g	PLASTICHEMICAL SPA	75.0
1071	PP 03-CONT. LT.10 55g	Rosso	55g	PP 03	2023-04-05	2023-04-12	PP 03-LT.2 55g	CHEMPRODIE SRL	6.0
1072	PP 03-CONT. LT.10 55g	Rosso	55g	PP 03	2023-09-20	2023-10-20	PP 03-LT.5 55g	SINTETICPLAST SPA	118.0
1073	PP 03-CONT. LT.2 55g	Rosso	55g	PP 03	2023-01-12	2023-02-11	PP 03-LT.2 55g	PLASTICHEMICAL SPA	75.0
1074	PP 03-CONT. LT.2 55g	Rosso	55g	PP 03	2023-04-05	2023-04-12	PP 03-LT.2 55g	CHEMPRODIE SRL	6.0
1075	PP 03-CONT. LT.2 55g	Rosso	55g	PP 03	2023-09-20	2023-10-20	PP 03-LT.5 55g	SINTETICPLAST SPA	118.0
1076	PP 03-CONT. LT.5 55g	Rosso	55g	PP 03	2023-01-12	2023-02-11	PP 03-LT.2 55g	PLASTICHEMICAL SPA	75.0
1077	PP 03-CONT. LT.5 55g	Rosso	55g	PP 03	2023-04-05	2023-04-12	PP 03-LT.2 55g	CHEMPRODIE SRL	6.0
1078	PP 03-CONT. LT.5 55g	Rosso	55g	PP 03	2023-09-20	2023-10-20	PP 03-LT.5 55g	SINTETICPLAST SPA	118.0
1079	PP 03-CONT. LT.10 60g	Nero	60g	PP 03	2023-01-28	2023-02-27	PP 03-LT.10 60g	ACETIFICIO ANDREA MILANO SRL	97.0
1080	PP 03-CONT. LT.10 60g	Nero	60g	PP 03	2023-06-13	2023-07-13	PP 03-LT.5 60g	SINTETICPLAST SPA	42.0
1081	PP 03-CONT. LT.10 60g	Nero	60g	PP 03	2023-07-28	2023-08-04	PP 03-LT.1 60g	ACETIFICIO ANDREA MILANO SRL	28.0
1082	PP 03-CONT. LT.10 60g	Nero	60g	PP 03	2023-08-22	2023-11-20	PP 03-LT.5 60g	SINTETICPLAST SPA	98.0
1083	PP 03-CONT. LT.10 60g	Nero	60g	PP 03	2023-08-27	2023-09-26	PP 03-LT.1 60g	AMBROSIO VETRI SOC. COOP.	116.0
1084	PP 03-CONT. LT.10 60g	Nero	60g	PP 03	2023-09-06	2023-10-06	PP 03-LT.10 60g	PLASTICA INDUSTRIALE SRL	33.0
1085	PP 03-CONT. LT.10 60g	Nero	60g	PP 03	2023-09-27	2023-12-26	PP 03-LT.10 60g	PLASTICHEMICAL SPA	6.0
1086		Nero	60g	PP 03	2023-01-28	2023-02-27	PP 03-LT.10 60g	ACETIFICIO ANDREA MILANO SRL	97.0
1087		Nero	60g	PP 03	2023-06-13	2023-07-13	PP 03-LT.5 60g	SINTETICPLAST SPA	42.0
1088		Nero	60g	PP 03	2023-07-28	2023-08-04	PP 03-LT.1 60g	ACETIFICIO ANDREA MILANO SRL	28.0
1089		Nero	60g	PP 03	2023-08-22	2023-11-20	PP 03-LT.5 60g	SINTETICPLAST SPA	98.0
1090		Nero	60g	PP 03	2023-08-27	2023-09-26	PP 03-LT.1 60g	AMBROSIO VETRI SOC. COOP.	116.0
1091		Nero	60g	PP 03	2023-09-06	2023-10-06	PP 03-LT.10 60g	PLASTICA INDUSTRIALE SRL	33.0
1092		Nero	60g	PP 03	2023-09-27	2023-12-26	PP 03-LT.10 60g	PLASTICHEMICAL SPA	6.0
1093	PP 03-CONT. LT.10 70g	Blu	70g	PP 03					
1094	PP 03-CONT. LT.2 70g	Blu	70g	PP 03					
1095		Bianco	65g	PP 03	2023-03-03	2023-06-01	PP 03-LT.2 65g	PLASTICHEMICAL SPA	119.0
1096		Bianco	65g	PP 03	2023-05-13	2023-08-11	PP 03-LT.10 65g	PLASTICHEM SRL	55.0
1097		Bianco	65g	PP 03	2023-09-09	2023-10-09	PP 03-LT.2 65g	SINTETICPLAST SPA	112.0
1098	PP 03-CONT. LT.2 65g		65g	PP 03					
1099	PP 03-CONT. LT.5 65g		65g	PP 03					
1100	PP 03-CONT. LT.5 65g		65g	PP 03					
1101	PP 03-CONT. LT.5 65g		65g	PP 03					
1102			65g	PP 03					
1103	PP 03-CONT. LT.5 65g		65g	PP 03					
1104	PP 03-CONT. LT.2 70g	Nero	70g	PP 03	2023-03-12	2023-06-10	PP 03-LT.1 70g	PLASTICA INDUSTRIALE SRL	117.0
1105	PP 03-CONT. LT.2 70g	Nero	70g	PP 03	2023-07-08	2023-07-15	PP 03-LT.1 70g	ACETIFICIO ANDREA MILANO SRL	103.0
1106	PP 03-CONT. LT.2 70g	Nero	70g	PP 03	2023-07-25	2023-08-24	PP 03-LT.5 70g	CHEMPRODIE SRL	44.0
1107	PP 03-CONT. LT.5 50g		50g	PP 03					
1108	PP 03-CONT. LT.5 55g		55g	PP 03					
1109	PP 03-CONT. LT.5 60g	Verde	60g						
1110	PP 03-CONT. LT.5 60g		60g	PP 03					
1111	PP 03-CONT. LT.5 70g		70g	PP 03					
1112	PP 03-CONT. LT.5 70g		70g	PP 03					
1113	PP 03-CONT. LT.5 70g		70g	PP 03					
1114	PP 03-CONT. LT.5 70g		70g	PP 03					
1115	PP 03-CONT. LT.5 70g		70g	PP 03					
1116	PS 05-CONT. LT.1 50g		50g	PS 05					
1117	PS 05-CONT. LT.1 50g		50g	PS 05					
1118	PS 05-CONT. LT.10 50g		50g	PS 05					
1119	PS 05-CONT. LT.10 50g		50g	PS 05					
1120			50g	PS 05					
1121	PS 05-CONT. LT.2 50g		50g	PS 05					
1122	PS 05-CONT. LT.2 50g		50g	PS 05					
1123	PS 05-CONT. LT.2 50g		50g	PS 05					
1124	PS 05-CONT. LT.1 55g		55g	PS 05					
1125	PS 05-CONT. LT.1 55g		55g	PS 05					
1126	PS 05-CONT. LT.1 55g		55g	PS 05					
1127	PS 05-CONT. LT.10 55g		55g	PS 05					
1128	PS 05-CONT. LT.10 55g		55g	PS 05					
1129	PS 05-CONT. LT.10 55g		55g	PS 05					
1130	PS 05-CONT. LT.2 55g		55g	PS 05					
1131	PS 05-CONT. LT.2 55g		55g	PS 05					
1132			55g	PS 05					
1133	PS 05-CONT. LT.2 55g		55g	PS 05					
1134			60g	PS 05					
1135	PS 05-CONT. LT.1 60g		60g	PS 05					
1136	PS 05-CONT. LT.1 60g		60g	PS 05					
1137	PS 05-CONT. LT.1 60g		60g	PS 05					
1138	PS 05-CONT. LT.1 60g		60g	PS 05					
1139	PS 05-CONT. LT.10 60g		60g	PS 05					
1140	PS 05-CONT. LT.10 60g		60g	PS 05					
1141	PS 05-CONT. LT.10 60g		60g	PS 05					
1142	PS 05-CONT. LT.2 60g		60g	PS 05					
1143	PS 05-CONT. LT.2 60g		60g	PS 05					
1144	PS 05-CONT. LT.2 60g		60g	PS 05					
1145	PS 05-CONT. LT.2 60g		60g	PS 05					
1146	PS 05-CONT. LT.1 65g		65g	PS 05					
1147	PS 05-CONT. LT.1 65g		65g	PS 05					
1148	PS 05-CONT. LT.10 65g		65g	PS 05					
1149	PS 05-CONT. LT.10 65g		65g	PS 05					
1150	PS 05-CONT. LT.10 65g		65g	PS 05					
1151	PS 05-CONT. LT.1 70g		70g	PS 05					
1152	PS 05-CONT. LT.1 70g		70g	PS 05					
1153	PS 05-CONT. LT.10 70g		70g	PS 05					
1154	PS 05-CONT. LT.10 70g		70g	PS 05					
1155	PS 05-CONT. LT.10 70g		70g	PS 05					
1156	PS 05-CONT. LT.2 65g	Verde	65g	PS 05	2023-03-18	2023-04-17	PS 05-LT.2 65g	PLASTICA INDUSTRIALE SRL	1.0
1157	PS 05-CONT. LT.2 65g	Verde	65g	PS 05	2023-04-10	2023-07-09	PS 05-LT.1 65g	PLASTICA INDUSTRIALE SRL	8.0
1158	PS 05-CONT. LT.2 65g	Verde	65g	PS 05	2023-06-16	2023-07-16	PS 05-LT.5 65g	CHEMPRODIE SRL	99.0
1159	PS 05-CONT. LT.2 65g	Verde	65g	PS 05	2023-09-09	2023-12-08	PS 05-LT.10 65g	INDUSTRIE PLASTICHE SRL	112.0
1160	PS 05-CONT. LT.2 65g	Blu	65g	PS 05					
1161	PS 05-CONT. LT.2 65g	Nero	65g	PS 05	2023-07-18	2023-08-17	PS 05-LT.2 65g	ACETIFICIO ANDREA MILANO SRL	29.0
